,Age,Gender,Ethnicity,Marital_Status,Education_Completed,Religion,Full_Time_Employment,Part_Time_Employment,Self_Employed_Part_Time,Self_Employed_Full_Time,Student,Homemaker,Disabled,Retired,Occupation,Income,US_Born,Primary_Language,English_Speaking,English_Difficulties,Familiarity_with_America,Familiarity_with_Ethnic_Origin,Discrimination,Health,Mental_Health,Hypertension,Health_Insurance,Medical_Transport,Sat_with_Housing,Housing,Com_Shares_Values,Close_knit_Com,Religious_Importance,Togetherness,Successful_Family,See_Friends,See_Family,Helpful_Family,Helpful_Friends,Disappointment,Sat_with_Life,Quality_of_Life,Social_Networks,Native_Language,Duration,Employment_Status,State,Education,clean_Income,Race
1862,23,Female,Vietnamese,Single,"Some college, but no degree",Buddhist,0,Employed part time,0,0,Student,0,0,0,Service worker,"$20,000 - $29,999",No,0,Well,Much,High,High,0,Excellent,Excellent,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Disagree,Neutral,Very important,Strongly agree,Strongly agree,2,3,3,1,0,Slightly agree,8,No,Viet,3,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1863,21,Male,Vietnamese,Single,Graduate or Professional degree ,Buddhist,0,Employed part time,0,0,0,0,0,0,Skilled trades,"$0 - $9,999",No,0,Very well,Not at all,High,Low,1,Good,Fair,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Agree,Not at all important,Strongly agree,Strongly agree,5,3,3,3,0,Slightly disagree,8,No,English,7,Working part-time,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
1864,23,Female,Vietnamese,Single,College degree or Bachelor's degree,Buddhist,0,0,0,0,Student,0,0,0,NA,"$20,000 - $29,999",Yes,0,Very well,Very much,Very high,High,0,Very Good,Very Good,0,Yes,Yes,Not very much,Apartment/ Townhouse/ Condominium,Agree,Agree,Somewhat important,Strongly agree,Strongly agree,5,4,4,2,0,Slightly agree,8,No,English,23,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1865,19,Female,Vietnamese,Single,No schooling completed,Buddhist,0,0,0,0,Student,0,0,0,Other,"$60,000 - $69,999",No,1,Not well,Not much,Low,High,NA,Very Good,Very Good,0,Yes,0,Not at all,One-family house,Neutral,Agree,Very important,Somewhat disagree,Strongly disagree,2,2,3,2,0,Disagree,8,No,Viet,2,Student,TX,Less than HS,"less than $70,000",ASIAN AMERICAN
1866,69,Female,Vietnamese,Single,No schooling completed,Buddhist,0,0,0,0,0,0,0,Retired,NA,"$0 - $9,999",No,1,NA,Not much,Very low,High,0,Good,Good,Yes,Yes,0,Pretty much,One-family house,NA,Agree,Very important,Somewhat agree,Somewhat agree,5,0,5,4,0,Slightly agree,6,No,Viet,22,Retired,TX,Less than HS,"less than $20,000",ASIAN AMERICAN
1867,55,Female,Vietnamese,Single,High school degree / GED,Catholic,0,Employed part time,0,0,0,0,0,0,Service worker,"$10,000 - $19,999",No,NA,Well,Much,High,Very high,0,Good,Very Good,0,0,0,Pretty much,One-family house,Agree,Agree,Very important,Somewhat agree,Somewhat agree,5,4,5,5,0,Neither agree or disagree,7,Yes,Viet,10,Working part-time,TX,HS Graduate,"less than $20,000",ASIAN AMERICAN
1868,59,Male,Vietnamese,Married,High school degree / GED,Catholic,0,Employed part time,0,0,0,0,0,0,Service worker,"$10,000 - $19,999",No,1,Not well,Not at all,High,Very high,0,Very Good,Very Good,Yes,Yes,0,Pretty much,Mobile house,Strongly agree,Agree,Very important,Strongly agree,Strongly agree,2,3,2,2,0,Slightly agree,7,Yes,Viet,5,Working part-time,TX,HS Graduate,"less than $20,000",ASIAN AMERICAN
1869,53,Female,Vietnamese,Living with a partner,High school degree / GED,Catholic,Employed full time,0,0,0,0,0,0,0,Service worker,"$10,000 - $19,999",No,1,Not well,Much,High,High,0,Good,Good,0,0,0,Pretty much,One-family house,Agree,Agree,Very important,Strongly agree,Somewhat agree,2,2,3,3,0,Slightly agree,5,No,Viet,3,Working full-time,TX,HS Graduate,"less than $20,000",ASIAN AMERICAN
1870,20,Female,Vietnamese,Single,"Some college, but no degree",None,0,Employed part time,0,0,Student,0,0,0,Other,"$60,000 - $69,999",Yes,0,Very well,Not at all,High,High,1,Very Good,Very Good,0,Yes,Yes,Very much,One-family house,Strongly agree,Strongly agree,Not at all important,Somewhat agree,Somewhat agree,5,4,3,3,Yes,Agree,9,No,English,20,Student,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1871,22,Female,Vietnamese,Single,High school degree / GED,Buddhist,0,Employed part time,0,0,0,0,0,0,Service worker,"$20,000 - $29,999",No,1,Not well,Not much,Low,High,0,Very Good,Very Good,0,0,0,Not very much,Two-family house/ duplex,Neutral,Strongly agree,Not very important,Somewhat disagree,Somewhat disagree,2,3,3,0,0,Disagree,5,Yes,Viet,3,Working part-time,TX,HS Graduate,"less than $50,000",ASIAN AMERICAN
1872,50,Male,Vietnamese,Married,College degree or Bachelor's degree,Catholic,Employed full time,0,0,0,0,0,0,0,Skilled trades,"$30,000 - $39,999",No,0,Not well,Much,Low,Very high,NA,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Strongly agree,Very important,Strongly agree,Somewhat agree,4,3,2,5,0,Agree,7,No,Viet,3,Working full-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1873,33,Female,Vietnamese,Married,Graduate or Professional degree ,None,Employed full time,0,0,0,0,0,0,0,"Manager, executive, or official","$70,000 and over",No,0,Very well,Not at all,Very high,Very high,1,Good,Good,0,Yes,0,Very much,One-family house,Disagree,Disagree,Not at all important,Strongly agree,Somewhat agree,2,3,2,2,0,Agree,7,No,English,22,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1874,NA,NA,Vietnamese,Married,Graduate or Professional degree ,Catholic,0,0,0,0,0,0,NA,0,NA,"$0 - $9,999",No,0,Not at all,Very much,Very low,High,0,Fair,Good,0,Yes,0,Not very much,One-family house,Disagree,Disagree,Somewhat important,Somewhat disagree,Somewhat disagree,2,2,0,1,Yes,Neither agree or disagree,NA,NA,Viet,5,Unemployed,TX,Less than HS,"less than $20,000",ASIAN AMERICAN
1875,37,Female,Vietnamese,Married,College degree or Bachelor's degree,Other,0,Employed part time,0,0,0,0,0,0,Professional,NA,Yes,0,Very well,Not at all,Very high,Very high,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Not very important,Strongly agree,Somewhat agree,2,3,2,2,0,Agree,9,No,Eng_Chinese only,37,Working part-time,TX,College or Higher,NA,ASIAN AMERICAN
1876,46,Female,Vietnamese,Other,Graduate or Professional degree ,Catholic,0,Employed part time,0,0,0,0,0,0,Service worker,"$0 - $9,999",No,1,Not well,Much,High,Very high,0,Excellent,Good,0,Yes,Yes,Not very much,One-family house,Neutral,Neutral,Not very important,Strongly agree,Somewhat agree,3,3,2,2,0,Neither agree or disagree,6,No,Viet,4,Working part-time,TX,Less than HS,"less than $20,000",ASIAN AMERICAN
1877,26,Female,Vietnamese,Married,"Some college, but no degree",Buddhist,0,Employed part time,0,0,Student,0,0,0,Service worker,"$40,000 - $49,999",No,1,Not well,Very much,Low,Low,NA,Good,Good,0,0,0,Not at all,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Somewhat important,Strongly agree,Strongly agree,3,5,3,3,0,Neither agree or disagree,5,No,English,5,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1878,34,Female,Vietnamese,Single,College degree or Bachelor's degree,Catholic,0,Employed part time,0,0,Student,0,0,0,Service worker,"$40,000 - $49,999",No,1,Very well,Very much,Very high,High,1,Very Good,Very Good,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Neutral,Somewhat important,Strongly agree,Strongly agree,5,5,5,5,0,Slightly disagree,9,No,English,32,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1879,45,Female,Vietnamese,Married,College degree or Bachelor's degree,Other,0,0,0,0,0,Full time homemaker,0,0,NA,"$60,000 - $69,999",No,1,Very well,Not at all,Very high,Very high,NA,Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Somewhat important,Strongly agree,Somewhat agree,2,3,3,4,0,Neither agree or disagree,7,No,English,30,Homemaker,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1880,40,Female,Vietnamese,Married,High school degree / GED,Catholic,0,0,0,0,0,Full time homemaker,0,0,NA,"$30,000 - $39,999",No,1,Not well,Much,High,Very high,1,Very Good,Good,0,Yes,0,NA,NA,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,1,3,2,1,Yes,Neither agree or disagree,3,No,Viet,4,Homemaker,TX,HS Graduate,"less than $50,000",ASIAN AMERICAN
1881,30,NA,Vietnamese,Married,High school degree / GED,Catholic,0,Employed part time,0,0,0,0,0,0,Service worker,"$70,000 and over",No,1,Not well,Much,High,High,1,Good,Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,2,1,1,1,Yes,Slightly agree,6,No,Viet,10,Working part-time,TX,HS Graduate,"$70,000 and over",ASIAN AMERICAN
1882,33,Female,Vietnamese,Single,College degree or Bachelor's degree,Catholic,0,0,0,0,0,0,0,0,NA,"$10,000 - $19,999",No,0,Well,Not much,High,High,0,Very Good,Very Good,Yes,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,1,3,3,1,0,Slightly agree,7,Yes,Viet,4,Unemployed,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
1883,69,Female,Vietnamese,Married,No schooling completed,Catholic,0,0,0,0,0,0,NA,0,NA,NA,No,1,Not well,Much,High,Very high,1,Fair,Good,Yes,Yes,Yes,Not very much,One-family house,Strongly agree,Neutral,Very important,Strongly agree,Strongly agree,0,5,2,0,0,Neither agree or disagree,7,No,Viet,35,Unemployed,TX,Less than HS,NA,ASIAN AMERICAN
1884,24,Female,Vietnamese,Single,"Some college, but no degree",Catholic,0,Employed part time,0,0,0,0,0,0,"Clerical, office, sales","$20,000 - $29,999",No,1,Well,Much,High,High,0,Very Good,Very Good,0,0,Yes,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Agree,Very important,Strongly agree,Strongly agree,3,4,3,3,0,Slightly agree,8,No,English,5,Working part-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1885,21,Female,Vietnamese,Single,"Some college, but no degree",Protestant,0,0,0,0,Student,0,0,0,NA,NA,Yes,0,Very well,Very much,Very high,High,1,Very Good,Good,0,Yes,0,Not very much,Apartment/ Townhouse/ Condominium,Neutral,Strongly agree,Very important,Somewhat agree,Somewhat agree,5,3,3,3,Yes,Slightly agree,7,No,English,21,Student,TX,College or Higher,NA,ASIAN AMERICAN
1886,47,Female,Vietnamese,Married,College degree or Bachelor's degree,Buddhist,0,0,0,0,0,Full time homemaker,0,0,NA,"$50,000 - $59,999",No,1,Very well,Very much,Very high,High,1,Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Disagree,Somewhat important,Strongly agree,Strongly agree,0,4,2,0,0,Slightly disagree,8,No,English,40,Homemaker,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1887,41,Female,Vietnamese,Single,High school degree / GED,Buddhist,Employed full time,0,0,0,0,0,0,0,Service worker,"$40,000 - $49,999",No,1,Not at all,Much,Very low,Very high,1,Good,Good,0,Yes,Yes,Not very much,Mobile house,Strongly disagree,Disagree,Very important,Somewhat agree,Strongly agree,2,3,4,3,0,Disagree,5,No,Viet,5,Working full-time,TX,HS Graduate,"less than $50,000",ASIAN AMERICAN
1888,24,Female,Vietnamese,Single,"Some college, but no degree",Muslim,0,Employed part time,0,0,Student,0,0,0,Other,"$20,000 - $29,999",No,1,Well,Not much,Low,Very high,NA,Good,Good,0,Yes,0,Very much,One-family house,Neutral,Disagree,Very important,Somewhat agree,Somewhat agree,5,5,4,1,0,Neither agree or disagree,8,Yes,English,5,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1889,18,Male,Vietnamese,Single,"Some college, but no degree",Buddhist,0,Employed part time,0,0,Student,0,0,0,Service worker,"$30,000 - $39,999",No,0,Not well,Much,High,Very high,0,Very Good,Good,Yes,0,0,Pretty much,Mobile house,Neutral,Neutral,Not very important,Somewhat agree,Somewhat agree,4,3,3,3,0,Neither agree or disagree,7,No,Viet,5,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1890,36,Male,Vietnamese,Married,High school degree / GED,Catholic,Employed full time,0,0,0,0,0,0,0,Service worker,"$20,000 - $29,999",No,1,Not well,Much,Low,Very high,0,Good,Good,0,Yes,0,Pretty much,One-family house,Disagree,Neutral,Somewhat important,Somewhat agree,Somewhat agree,3,4,5,3,0,Neither agree or disagree,6,No,Viet,7,Working full-time,TX,HS Graduate,"less than $50,000",ASIAN AMERICAN
1891,36,Female,Vietnamese,Married,Graduate or Professional degree ,Catholic,Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",No,1,Very well,Very much,High,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Disagree,Neutral,Somewhat important,Somewhat agree,Somewhat agree,4,3,2,2,0,Agree,8,No,English,12,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1892,63,Male,Vietnamese,Married,High school degree / GED,Buddhist,0,0,0,0,0,0,0,Retired,Semi-skilled,"$30,000 - $39,999",No,0,Not well,Not much,High,High,0,Good,Good,Yes,Yes,0,Pretty much,One-family house,Neutral,Neutral,Somewhat important,Somewhat agree,Somewhat agree,2,4,2,2,0,Slightly agree,7,No,Viet,5,Retired,TX,HS Graduate,"less than $50,000",ASIAN AMERICAN
1893,23,Female,Vietnamese,Married,"Some college, but no degree",Buddhist,0,0,0,0,Student,0,0,0,Professional,"$20,000 - $29,999",No,0,Well,Much,High,High,0,Excellent,Excellent,0,Yes,0,Not very much,Mobile house,Neutral,Neutral,Somewhat important,Strongly agree,Somewhat agree,2,0,4,2,0,Slightly agree,8,No,Viet,5,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1894,46,Male,Vietnamese,Married,College degree or Bachelor's degree,Buddhist,Employed full time,0,0,0,0,0,0,0,Skilled trades,"$70,000 and over",No,0,Well,Not much,High,Very high,1,Good,Very Good,0,Yes,Yes,Pretty much,One-family house,Neutral,Neutral,Somewhat important,Strongly agree,Somewhat agree,4,5,4,4,Yes,Slightly agree,7,No,English,33,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1895,38,Female,Vietnamese,Married,High school degree / GED,None,0,0,0,0,0,Full time homemaker,0,0,"Manager, executive, or official","$20,000 - $29,999",No,0,Very well,Not at all,Low,Low,0,Very Good,Very Good,0,Yes,0,Very much,One-family house,Neutral,Neutral,Somewhat important,Strongly agree,Strongly agree,2,1,0,2,0,Strongly agree,10,No,English,36,Homemaker,TX,HS Graduate,"less than $50,000",ASIAN AMERICAN
1896,49,Male,Vietnamese,Married,College degree or Bachelor's degree,Buddhist,Employed full time,0,0,0,0,0,0,0,Skilled trades,"$20,000 - $29,999",No,0,Not well,Much,High,Very high,NA,Very Good,Excellent,0,Yes,0,Very much,One-family house,Strongly disagree,Neutral,Very important,Strongly agree,Strongly agree,0,5,5,0,0,Neither agree or disagree,5,No,Viet,10,Working full-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1897,18,Male,Vietnamese,Single,High school degree / GED,None,0,0,0,0,Student,0,0,0,NA,"$50,000 - $59,999",Yes,0,Very well,Not at all,High,Low,0,Very Good,Very Good,0,Yes,0,Very much,One-family house,Agree,Agree,Not at all important,Strongly agree,Strongly agree,5,5,5,5,0,Strongly agree,10,No,English,18,Student,TX,HS Graduate,"less than $70,000",ASIAN AMERICAN
1898,54,Female,Vietnamese,NA,Graduate or Professional degree ,Catholic,0,Employed part time,0,0,0,0,0,0,Semi-skilled,"$0 - $9,999",No,1,Not well,Not at all,Very low,High,1,Good,Fair,Yes,Yes,Yes,Not very much,One-family house,Agree,Agree,Not very important,NA,Somewhat disagree,0,2,2,0,Yes,Disagree,4,No,Viet,5,Working part-time,TX,Less than HS,"less than $20,000",ASIAN AMERICAN
1899,22,Female,Vietnamese,Single,"Some college, but no degree",Buddhist,0,Employed part time,0,0,Student,0,0,0,Other,"$10,000 - $19,999",No,1,Well,Not much,Low,High,0,Excellent,Excellent,0,Yes,0,Not very much,Apartment/ Townhouse/ Condominium,Agree,Agree,Somewhat important,Somewhat agree,Somewhat agree,3,2,2,4,0,Agree,8,Yes,English,5,Student,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
1900,51,Male,Vietnamese,Married,High school degree / GED,Catholic,Employed full time,0,0,0,0,0,0,0,NA,"$30,000 - $39,999",No,1,Not at all,Very much,Very low,Very high,0,Good,Good,0,Yes,0,Not very much,Apartment/ Townhouse/ Condominium,Neutral,Agree,Somewhat important,Somewhat agree,Somewhat agree,3,4,2,2,Yes,Neither agree or disagree,5,No,Viet,5,Working full-time,TX,HS Graduate,"less than $50,000",ASIAN AMERICAN
1901,46,Female,Vietnamese,Married,College degree or Bachelor's degree,Buddhist,Employed full time,0,0,0,0,0,0,0,Semi-skilled,"$40,000 - $49,999",No,0,Well,Much,High,Very high,0,Excellent,Excellent,0,Yes,0,Pretty much,One-family house,Agree,Agree,Very important,Somewhat agree,Somewhat agree,3,0,4,3,0,Agree,10,No,Viet,22,Working full-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1902,35,Female,Vietnamese,Married,College degree or Bachelor's degree,Buddhist,Employed full time,0,0,0,0,0,0,0,Semi-skilled,"$40,000 - $49,999",No,1,Well,Much,High,Very high,0,Excellent,Excellent,0,Yes,NA,Pretty much,One-family house,Agree,Agree,Very important,Somewhat agree,Somewhat agree,3,3,4,3,0,Slightly agree,10,No,Viet,10,Working full-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1903,67,Female,Vietnamese,Married,College degree or Bachelor's degree,Catholic,Employed full time,0,0,0,0,0,0,0,"Manager, executive, or official","$70,000 and over",No,0,Well,Much,High,High,0,Very Good,Very Good,0,Yes,0,Very much,One-family house,Agree,Agree,Very important,Strongly agree,Strongly agree,5,5,5,3,0,Strongly agree,10,No,Viet,35,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1904,24,Male,Vietnamese,Single,College degree or Bachelor's degree,Buddhist,0,0,0,0,Student,0,0,0,NA,"$70,000 and over",Yes,0,Very well,Not much,High,High,1,Excellent,Excellent,0,Yes,0,Very much,One-family house,Disagree,Strongly agree,Not very important,Strongly agree,Somewhat agree,5,3,2,4,0,Neither agree or disagree,9,No,English,24,Student,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1905,43,Male,Vietnamese,Married,College degree or Bachelor's degree,Buddhist,Employed full time,0,0,0,0,0,0,0,"Manager, executive, or official","$70,000 and over",No,1,Very well,Very much,High,High,1,Very Good,Very Good,0,Yes,0,Very much,One-family house,Agree,Disagree,Not very important,Strongly disagree,Strongly disagree,5,5,5,5,0,Agree,9,No,English,22,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1906,46,Female,Vietnamese,Married,"Some college, but no degree",Protestant,Employed full time,0,0,0,0,0,0,0,Service worker,"$50,000 - $59,999",No,0,Well,Much,High,Very high,1,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Strongly disagree,Disagree,Very important,Somewhat agree,Somewhat agree,1,3,2,1,0,Slightly agree,7,Yes,Viet,24,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1907,26,Male,Vietnamese,Single,College degree or Bachelor's degree,None,Employed full time,0,0,0,0,0,0,0,Professional,"$50,000 - $59,999",No,1,Well,Very much,High,Very high,1,Very Good,Very Good,Yes,Yes,0,Not at all,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Not very important,Somewhat agree,Somewhat disagree,5,3,2,0,0,Slightly agree,8,No,English,7,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1908,55,Male,Vietnamese,Married,College degree or Bachelor's degree,Buddhist,Employed full time,0,0,0,0,0,0,0,Semi-skilled,"$70,000 and over",No,1,Not well,Much,Low,Very high,NA,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Somewhat important,Strongly agree,Strongly agree,4,2,2,2,0,Agree,7,No,English,6,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
1909,38,Male,Vietnamese,Married,Graduate or Professional degree ,Buddhist,0,0,NA,0,Student,0,0,0,Professional,"$60,000 - $69,999",No,0,Very well,Not at all,Very high,Low,1,Very Good,Very Good,Yes,Yes,0,Pretty much,One-family house,Neutral,Neutral,Somewhat important,Strongly agree,Strongly agree,3,3,3,3,0,Neither agree or disagree,8,No,English,34,Student,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
1910,33,Female,Vietnamese,Married,"Some college, but no degree",Buddhist,Employed full time,0,0,0,0,0,0,0,Professional,"$30,000 - $39,999",No,0,Well,Not at all,Very high,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Disagree,Neutral,Somewhat important,Strongly agree,Somewhat agree,3,3,3,3,0,Strongly agree,8,Yes,Viet,6,Working full-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
1911,29,Female,Vietnamese,Married,"Some college, but no degree",Buddhist,0,Employed part time,0,0,0,0,0,0,Service worker,"$40,000 - $49,999",No,0,Well,Much,Very high,High,0,Very Good,Very Good,0,0,0,Not very much,Apartment/ Townhouse/ Condominium,Agree,Neutral,Somewhat important,Strongly agree,Strongly agree,3,3,3,3,Yes,Slightly agree,8,No,Viet,6,Working part-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
