,Ethnicity,State,Education,Gender,Education_Completed,US_Born,Race,US_Born_Father,Birth_Country,Citizenship,Career_Success,Religion_Importance,Help_Other,Race_Id,American_Id,Leader_Qual,Info_Source,Registered_Vote,Not_Registered,Voter_NotElig,Chance_Vote,Candidate,Candidate_Strength,Candidate_Voted,Party_Voting,Repub_Impres,Dem_Impres,Trump_Impres,Clinton_Impres,Politic_Disc,Politic_Donate,Contact_Rep,Protest_Rally,Public_Meet,Value_Similarity,Religion,Topic_Important,Ban_Muslim,Syrian_Refugee,Marital_Status,Partner_Race,Employment_Status,Income.x,Birth_Yr,English_Read,Age,TrumpImpres,clean_Income,Full_Time_Employment,Part_Time_Employment,Self_Employed_Part_Time,Self_Employed_Full_Time,Student,Homemaker,Disabled,Retired,Occupation,Income.y,Primary_Language,English_Speaking,English_Difficulties,Familiarity_with_America,Familiarity_with_Ethnic_Origin,Discrimination,Health,Mental_Health,Hypertension,Health_Insurance,Medical_Transport,Sat_with_Housing,Housing,Com_Shares_Values,Close_knit_Com,Religious_Importance,Togetherness,Successful_Family,See_Friends,See_Family,Helpful_Family,Helpful_Friends,Disappointment,Sat_with_Life,Quality_of_Life,Social_Networks,Native_Language,Duration
4063,Korean,TX,College or Higher,Female,"Some college, but no degree",NA,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Retired,NA,NA,NA,77,NA,"less than $50,000",0,0,0,0,0,0,0,Retired,NA,"$20,000 - $29,999",NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,0,Pretty much,One-family house,Neutral,Agree,Very important,Strongly agree,Somewhat disagree,3,2,1,0,Yes,Neither agree or disagree,6,No,Korean,NA
4064,Korean,TX,College or Higher,Female,Graduate or Professional degree ,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Working full-time,NA,NA,NA,46,NA,"$70,000 and over",Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",0,Very well,Not at all,High,High,1,Very Good,Very Good,0,Yes,0,Very much,One-family house,Agree,Strongly agree,Very important,Strongly agree,Strongly agree,5,4,3,5,0,Agree,8,No,English,24
4065,Korean,TX,Less than HS,Female,Graduate or Professional degree ,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Other,NA,Unemployed,NA,NA,NA,88,NA,NA,0,0,0,0,0,0,0,0,NA,NA,1,Not at all,Very much,Low,Very high,NA,Fair,Good,0,Yes,Yes,Pretty much,Apartment/ Townhouse/ Condominium,Strongly agree,Strongly agree,Very important,Strongly agree,Strongly agree,3,3,3,3,Yes,Slightly agree,8,No,Korean,30
4066,Korean,TX,College or Higher,Male,"Some college, but no degree",No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catholic,NA,NA,NA,Single,NA,Working full-time,NA,NA,NA,33,NA,"less than $50,000",Employed full time,0,0,0,0,0,0,0,Professional,"$20,000 - $29,999",1,Well,Not much,High,High,0,Fair,Fair,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Disagree,Disagree,Very important,Somewhat agree,Somewhat disagree,2,1,1,2,Yes,Slightly agree,4,No,Korean,15
4067,Korean,TX,HS Graduate,Female,High school degree / GED,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Working part-time,NA,NA,NA,55,NA,"less than $50,000",0,Employed part time,0,0,0,0,0,0,Other,"$40,000 - $49,999",1,Not well,Much,High,High,0,Good,Good,0,0,0,Not very much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Somewhat important,Strongly agree,Somewhat disagree,2,3,2,2,0,Slightly disagree,6,No,Korean,11
4068,Korean,TX,HS Graduate,Male,High school degree / GED,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Working full-time,NA,NA,NA,43,NA,"less than $70,000",Employed full time,0,0,0,0,0,0,0,Skilled trades,"$60,000 - $69,999",1,Not well,Not much,High,Very high,1,Excellent,Excellent,0,0,Yes,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,1,0,0,3,0,Agree,9,No,Korean,11
4069,Korean,TX,HS Graduate,Male,High school degree / GED,Yes,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Single,NA,Working full-time,NA,NA,NA,37,NA,"$70,000 and over",Employed full time,0,0,0,0,0,0,0,Other,"$70,000 and over",0,Very well,Not at all,Very high,High,0,Very Good,Excellent,0,Yes,0,Very much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,5,1,3,3,0,Agree,9,Yes,English,37
4070,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Working part-time,NA,NA,NA,41,NA,"$70,000 and over",0,Employed part time,0,0,0,0,0,0,Other,"$70,000 and over",1,Not well,Very much,Low,Very high,0,Good,Very Good,0,Yes,0,Pretty much,One-family house,Agree,Neutral,Very important,Strongly agree,Somewhat agree,3,3,3,3,0,Agree,8,No,Korean,12
4071,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Homemaker,NA,NA,NA,45,NA,"less than $20,000",0,0,0,0,0,Full time homemaker,0,0,Other,"$10,000 - $19,999",1,Not well,Much,Very low,High,0,Good,Fair,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Very important,Strongly agree,Somewhat disagree,4,3,4,3,Yes,Agree,5,No,Korean,11
4072,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buddhist,NA,NA,NA,Married,NA,Homemaker,NA,NA,NA,41,NA,"$70,000 and over",0,0,0,0,0,Full time homemaker,0,0,NA,"$70,000 and over",1,Well,Not much,High,Very high,0,Very Good,Very Good,0,Yes,0,Very much,One-family house,Agree,Agree,Very important,Strongly agree,Somewhat agree,3,4,3,3,0,Agree,10,No,Korean,11
4073,Korean,TX,College or Higher,Female,"Some college, but no degree",No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Student,NA,NA,NA,37,NA,"$70,000 and over",0,0,0,0,Student,Full time homemaker,0,0,NA,"$70,000 and over",1,Not well,Much,Low,Very high,0,Fair,Very Good,Yes,Yes,Yes,Pretty much,One-family house,Neutral,Strongly disagree,Very important,Strongly agree,Somewhat agree,2,2,3,2,Yes,Agree,8,No,Korean,15
4074,Korean,TX,College or Higher,Male,Graduate or Professional degree ,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Working full-time,NA,NA,NA,46,NA,"less than $70,000",Employed full time,0,0,0,0,0,0,0,Skilled trades,"$60,000 - $69,999",1,Not well,Not much,High,Very high,0,Very Good,Very Good,Yes,Yes,0,Pretty much,One-family house,Strongly disagree,Disagree,Somewhat important,Somewhat agree,Somewhat disagree,2,3,3,3,0,Neither agree or disagree,8,No,Korean,14
4075,Korean,TX,College or Higher,Male,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Unemployed,NA,NA,NA,63,NA,"less than $50,000",0,0,0,0,0,0,0,0,Business owner,"$40,000 - $49,999",0,Well,Not at all,Very high,Very high,0,Excellent,Excellent,Yes,Yes,0,Not very much,Apartment/ Townhouse/ Condominium,Disagree,Disagree,Very important,Somewhat agree,Somewhat agree,1,1,0,1,0,Strongly agree,10,No,Korean,35
4076,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Homemaker,NA,NA,NA,48,NA,"less than $70,000",0,0,0,0,0,Full time homemaker,0,0,NA,"$60,000 - $69,999",1,Not at all,Not much,Low,High,0,Good,Good,0,Yes,0,Very much,One-family house,Neutral,Disagree,Very important,Somewhat agree,Somewhat agree,3,5,2,1,0,Neither agree or disagree,5,Yes,Korean,12
4077,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Working part-time,NA,NA,NA,37,NA,"$70,000 and over",0,Employed part time,0,0,0,0,0,0,Service worker,"$70,000 and over",1,Not well,Much,Low,High,0,Very Good,Very Good,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Disagree,Disagree,Very important,Strongly agree,Somewhat agree,0,3,3,3,0,Slightly agree,7,No,Korean,12
4078,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,Yes,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catholic,NA,NA,NA,Married,NA,Working full-time,NA,NA,NA,37,NA,"less than $70,000",Employed full time,0,0,0,0,0,0,0,Professional,"$60,000 - $69,999",0,Very well,Not at all,Very high,High,0,Excellent,Good,0,Yes,0,Very much,One-family house,Neutral,Neutral,Not very important,Somewhat agree,Somewhat disagree,3,3,3,1,0,Neither agree or disagree,6,No,English,37
4079,Korean,TX,College or Higher,Female,Graduate or Professional degree ,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,Married,NA,Working full-time,NA,NA,NA,41,NA,"$70,000 and over",Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",0,Well,Much,High,Very high,0,Good,Fair,0,Yes,Yes,Pretty much,One-family house,Neutral,Neutral,Somewhat important,Strongly agree,Somewhat agree,2,2,3,2,0,Slightly agree,7,No,Korean,15
4080,Korean,TX,College or Higher,Female,Graduate or Professional degree ,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Unemployed,NA,NA,NA,37,NA,"less than $70,000",0,0,NA,0,0,0,0,0,Professional,"$60,000 - $69,999",1,Well,Not at all,Low,High,1,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,4,4,3,2,0,Slightly agree,8,Yes,Korean,12
4081,Korean,TX,HS Graduate,Male,High school degree / GED,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Single,NA,Retired,NA,NA,NA,88,NA,NA,0,0,0,0,0,0,0,Retired,Other,NA,1,Not well,Not much,Low,Very high,0,Very Good,Very Good,0,0,Yes,Very much,One-family house,Neutral,Neutral,Very important,Strongly agree,Somewhat agree,0,4,3,0,0,Neither agree or disagree,8,No,Korean,12
4082,Korean,TX,College or Higher,Female,"Some college, but no degree",No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Homemaker,NA,NA,NA,31,NA,"less than $70,000",0,0,0,0,0,Full time homemaker,0,0,"Manager, executive, or official","$50,000 - $59,999",0,Well,Much,High,High,1,Good,Good,0,Yes,0,Pretty much,One-family house,Agree,Neutral,Very important,Strongly agree,Strongly agree,5,5,5,5,0,Slightly agree,9,Yes,English,15
4083,Korean,TX,College or Higher,Male,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,Married,NA,Working full-time,NA,NA,NA,50,NA,"$70,000 and over",Employed full time,0,0,0,0,0,0,0,Skilled trades,"$70,000 and over",0,Well,Not much,High,High,0,Fair,Good,Yes,0,0,Pretty much,One-family house,Neutral,Agree,Not very important,Somewhat agree,Somewhat agree,2,2,2,2,Yes,Agree,9,No,Korean,24
4084,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Working full-time,NA,NA,NA,62,NA,"less than $70,000",Employed full time,0,0,0,0,0,0,0,Business owner,"$50,000 - $59,999",0,Not well,Not much,High,High,0,Fair,Fair,Yes,Yes,0,Pretty much,One-family house,Neutral,Agree,Somewhat important,Somewhat agree,Somewhat agree,4,5,5,4,0,Slightly agree,8,No,Korean,30
4085,Korean,TX,HS Graduate,Male,High school degree / GED,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Unemployed,NA,NA,NA,55,NA,"$70,000 and over",0,0,0,NA,0,0,0,0,Business owner,"$70,000 and over",1,Very well,Not at all,Very high,Very high,1,Very Good,Excellent,0,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Agree,Very important,Strongly agree,Strongly agree,2,4,3,2,0,Strongly agree,10,No,English,42
4086,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Living with a partner,NA,Retired,NA,NA,NA,82,NA,"less than $20,000",0,0,0,0,0,0,0,Retired,NA,"$0 - $9,999",1,Well,Very much,Very high,Very high,0,Excellent,Excellent,Yes,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Strongly disagree,Disagree,Very important,Somewhat agree,Strongly agree,2,0,2,2,0,Strongly disagree,NA,No,Korean,7
4087,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catholic,NA,NA,NA,Married,NA,Working full-time,NA,NA,NA,61,NA,"less than $50,000",Employed full time,0,0,0,0,0,0,0,Service worker,"$30,000 - $39,999",1,Not well,Much,High,Very high,1,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Disagree,Very important,Somewhat agree,Somewhat disagree,1,2,2,1,Yes,Slightly disagree,5,No,Korean,13
4088,Korean,TX,College or Higher,Male,Graduate or Professional degree ,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,Living with a partner,NA,Working full-time,NA,NA,NA,45,NA,"$70,000 and over",Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",1,Well,Not much,Low,High,1,Good,Good,Yes,Yes,0,Pretty much,One-family house,Disagree,Neutral,Somewhat important,Somewhat agree,Somewhat agree,3,3,3,3,0,Slightly agree,8,No,Korean,13
4089,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Working part-time,NA,NA,NA,33,NA,"$70,000 and over",0,Employed part time,0,0,0,0,0,0,"Clerical, office, sales","$70,000 and over",1,Well,Not at all,High,High,1,Good,Good,0,Yes,0,Pretty much,One-family house,Disagree,Neutral,Very important,Somewhat agree,Somewhat agree,5,3,3,5,0,Agree,8,No,English,13
4090,Korean,TX,College or Higher,Female,Graduate or Professional degree ,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Homemaker,NA,NA,NA,38,NA,"$70,000 and over",0,0,0,0,0,Full time homemaker,0,0,NA,"$70,000 and over",1,Not well,Much,Very low,High,0,Fair,Very Good,0,Yes,Yes,Pretty much,One-family house,Agree,Neutral,Very important,Somewhat agree,Somewhat agree,4,5,4,4,0,Agree,7,Yes,Korean,12
4091,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Working full-time,NA,NA,NA,54,NA,"$70,000 and over",Employed full time,0,0,0,0,0,0,0,Service worker,"$70,000 and over",0,Well,Not at all,High,High,0,Very Good,Very Good,Yes,Yes,0,Pretty much,One-family house,Disagree,Neutral,Very important,Somewhat agree,Somewhat agree,4,5,4,4,0,Agree,9,No,Korean,35
4092,Korean,TX,Less than HS,Male,Graduate or Professional degree ,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Living with a partner,NA,Unemployed,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Not at all,Very much,High,Very high,1,Very Good,Very Good,Yes,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Very important,Strongly agree,Strongly agree,3,5,5,4,0,Strongly agree,NA,No,Korean,14
4093,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catholic,NA,NA,NA,Married,NA,Unemployed,NA,NA,NA,49,NA,"$70,000 and over",0,0,NA,0,0,0,0,0,Business owner,"$70,000 and over",1,Not well,Not much,Low,High,0,Excellent,Excellent,Yes,Yes,0,Pretty much,One-family house,Neutral,Agree,Somewhat important,Somewhat agree,Somewhat agree,3,3,2,2,0,Agree,8,No,Korean,24
4094,Korean,TX,College or Higher,Male,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Living with a partner,NA,Retired,NA,NA,NA,89,NA,NA,0,0,0,0,0,0,0,Retired,NA,NA,1,Not well,Not at all,Low,Low,0,Fair,Good,0,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Agree,Very important,Somewhat agree,Somewhat agree,3,3,2,0,0,Neither agree or disagree,5,No,Korean,7
4095,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Single,NA,Unemployed,NA,NA,NA,44,NA,"less than $20,000",0,0,0,0,0,0,0,0,Other,"$0 - $9,999",1,Well,Not much,High,High,0,Fair,Very Good,0,0,0,Very much,Apartment/ Townhouse/ Condominium,Agree,Agree,Very important,Strongly agree,Strongly agree,5,0,3,5,0,Agree,10,No,Korean,13
4096,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catholic,NA,NA,NA,Married,NA,Homemaker,NA,NA,NA,42,NA,"$70,000 and over",0,0,0,0,0,Full time homemaker,0,0,NA,"$70,000 and over",1,Not well,Much,Low,High,1,Good,Good,0,Yes,Yes,Pretty much,One-family house,Neutral,Disagree,Not very important,Strongly agree,Somewhat agree,4,3,3,3,0,Slightly agree,10,Yes,Korean,14
4097,Korean,TX,HS Graduate,Male,High school degree / GED,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,Married,NA,Unemployed,NA,NA,NA,44,NA,"$70,000 and over",0,0,NA,0,0,0,0,0,Business owner,"$70,000 and over",1,Not well,Not much,High,High,0,Good,Very Good,0,0,0,Pretty much,One-family house,Agree,Neutral,Not very important,Strongly agree,Somewhat agree,4,3,3,4,0,Slightly disagree,8,No,Korean,16
4098,Korean,TX,HS Graduate,Female,High school degree / GED,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Homemaker,NA,NA,NA,70,NA,"less than $50,000",0,0,0,0,0,Full time homemaker,0,0,Business owner,"$30,000 - $39,999",1,Not well,Much,High,High,1,Fair,Good,0,Yes,0,Not very much,One-family house,Disagree,Neutral,Very important,Strongly agree,Strongly agree,4,4,5,4,Yes,Slightly agree,8,No,Korean,34
4099,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buddhist,NA,NA,NA,Single,NA,Student,NA,NA,NA,29,NA,NA,0,0,0,0,Student,0,0,0,NA,NA,1,Very well,Not much,Very high,Very high,1,Good,Very Good,0,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Disagree,Somewhat important,Somewhat agree,Somewhat agree,3,3,NA,3,0,Slightly agree,8,No,English,15
4100,Korean,TX,College or Higher,Male,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catholic,NA,NA,NA,Married,NA,Student,NA,NA,NA,30,NA,"less than $20,000",0,0,0,0,Student,0,0,0,NA,"$0 - $9,999",1,Not well,Not at all,High,Very high,1,Excellent,Excellent,0,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Disagree,Somewhat important,Strongly agree,Somewhat agree,2,3,3,2,0,Neither agree or disagree,4,No,Korean,15
4101,Korean,TX,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Homemaker,NA,NA,NA,44,NA,"less than $50,000",0,0,0,0,0,Full time homemaker,0,0,NA,"$40,000 - $49,999",1,Not well,Not much,Low,Low,1,Very Good,Excellent,0,0,0,Very much,Apartment/ Townhouse/ Condominium,Neutral,Disagree,Very important,Strongly agree,Somewhat agree,5,2,2,5,0,Agree,8,No,Korean,15
4102,Korean,TX,College or Higher,Male,Graduate or Professional degree ,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Single,NA,Working full-time,NA,NA,NA,47,NA,"$70,000 and over",Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",0,Very well,Not at all,High,High,NA,Very Good,Very Good,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Somewhat important,Somewhat agree,Strongly agree,2,3,3,2,0,Neither agree or disagree,7,No,English,20
4103,Korean,TX,College or Higher,Male,"Some college, but no degree",No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protestant,NA,NA,NA,Married,NA,Homemaker,NA,NA,NA,55,NA,"less than $50,000",0,0,0,0,0,Full time homemaker,0,0,NA,"$30,000 - $39,999",0,Well,Much,High,High,0,Fair,Very Good,0,Yes,Yes,Pretty much,One-family house,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,4,4,4,4,0,Slightly agree,7,No,Korean,15
4104,Korean,TX,HS Graduate,Female,High school degree / GED,No,ASIAN AMERICAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catholic,NA,NA,NA,Married,NA,Homemaker,NA,NA,NA,63,NA,"less than $20,000",0,0,0,0,0,Full time homemaker,0,0,NA,"$0 - $9,999",1,Not well,Much,High,High,0,Good,Good,Yes,0,0,Pretty much,One-family house,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,3,3,3,3,Yes,Slightly agree,7,No,Korean,18
